Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:54:35:30.394,61,0.1585100144,0.2505835593,0.0633506700,0.0000000000,0.0000000000,0.0640011206,0.0000000000,0.1585703939,0.2506657243,0.0547293089,0.0000000000,0.0000000000,0.0639860108,0.0000000000,0.1166399866,0.0000000000,0.0444564521,0.1776560843,0.0311449692,0.2432068735,0.0510407537,0.0000000000,0.0147284614,0.2893010378,0.3101221025,0.0000000000,0.0000000000,0.0411329567,0.0463424288,0.1160366088,0.1223990172,0.0160692204,0.0217713304,0.0699683726,0.0752612129,0.0340450890,0.0345803685,0.7081987858,0.6981657743,0.3892290294,0.4118092954,0.2648451626,0.2648501098,0.0536011085,0.0000000000,0.0000000000,0.0095804697,0.0970126241,0.1052591428,0.3167648911,0.3299842179,0.0000000019,0.0000000000,0.0000000000,0.0000000000,-0.0330409184,0.1532072723,-0.0051011182,0.0382460058,0.1531856954,0.0059034941
11:54:35:31.396,61,0.1656276584,0.2519587874,0.0637046918,0.0000000000,0.0000000000,0.0681282729,0.0000000000,0.1657695174,0.2520447969,0.0543972924,0.0000000000,0.0000000000,0.0681088045,0.0000000000,0.1322655827,0.0000000000,0.0458723381,0.1889848560,0.0289410483,0.2283072621,0.0474855192,0.0000000000,0.0139654409,0.3329299986,0.3536872864,0.0000000000,0.0000000000,0.0436735936,0.0490576848,0.1170317978,0.1234238595,0.0161388125,0.0220761616,0.0670874789,0.0746721178,0.0344385318,0.0350442342,0.7248367071,0.7138204575,0.3958261907,0.4182588458,0.2694447637,0.2694563568,0.0540976375,0.0000000000,0.0000000000,0.0093025239,0.1135402471,0.1227879152,0.3209139109,0.3340889812,0.0000000022,0.0000000000,0.0000000000,0.0000000000,-0.0328361951,0.1540491134,-0.0050978237,0.0384547301,0.1540276557,0.0059688399
11:54:35:32.397,61,0.1683005244,0.2532348931,0.0644205436,0.0000000000,0.0000000000,0.0722513422,0.0000000000,0.1684672385,0.2533286810,0.0537214018,0.0000000000,0.0000000000,0.0722270980,0.0000000000,0.1398773938,0.0000000000,0.0468039997,0.1947437972,0.0275436696,0.2038695365,0.0442309342,0.0000000000,0.0133070545,0.3694294095,0.3936921060,0.0000000000,0.0000000000,0.0460898466,0.0518083386,0.1176819950,0.1240597963,0.0162257142,0.0223498195,0.0651527569,0.0732243657,0.0347537585,0.0354353152,0.7392407060,0.7277226448,0.3993275166,0.4217742682,0.2716494203,0.2716636658,0.0543341972,0.0000000000,0.0000000000,0.0090394029,0.1260557920,0.1355672330,0.3295292556,0.3421771526,0.0000000066,0.0000000000,0.0000000000,0.0000000000,-0.0324242525,0.1548317373,-0.0050598783,0.0388821289,0.1548103541,0.0060663056
11:54:35:33.398,61,0.1704673320,0.2542781234,0.0651514903,0.0000000000,0.0000000000,0.0749064162,0.0000000000,0.1706460565,0.2543800473,0.0529934578,0.0000000000,0.0000000000,0.0748808607,0.0000000000,0.1451993734,0.0000000000,0.0474329181,0.1978321075,0.0264595300,0.1837261766,0.0418734923,0.0000000000,0.0128717199,0.4070711732,0.4348435104,0.0000000000,0.0000000000,0.0478859879,0.0540384538,0.1180602014,0.1244226918,0.0163245518,0.0225822311,0.0637440607,0.0715010762,0.0350757651,0.0358259082,0.7487356067,0.7384186387,0.4010465145,0.4236932695,0.2645918727,0.2646413445,0.0543813594,0.0000000000,0.0000000000,0.0087927822,0.1326778233,0.1430095881,0.3357675374,0.3490184247,0.0000000175,0.0000000000,0.0000000000,0.0000000000,-0.0319816768,0.1554720849,-0.0050118160,0.0393193811,0.1554507911,0.0061602788
11:54:35:34.400,61,0.1745732874,0.2563757896,0.0662814379,0.0000000000,0.0000000000,0.0776935443,0.0000000000,0.1747697294,0.2564907968,0.0518195294,0.0000000000,0.0000000000,0.0776664093,0.0000000000,0.1476849616,0.0000000000,0.0480327196,0.1986224651,0.0254282393,0.1734585166,0.0399549380,0.0000000000,0.0125360833,0.4372021258,0.4616223872,0.0000000000,0.0000000000,0.0490102321,0.0553380027,0.1179715768,0.1243532375,0.0164289214,0.0227546319,0.0628042072,0.0705364943,0.0354278646,0.0362361148,0.7593336105,0.7511345744,0.4116274416,0.4371124506,0.2602148056,0.2602771819,0.0542968437,0.0000000000,0.0000000000,0.0085591823,0.1418510079,0.1529810876,0.3728972673,0.3871413767,0.0000000199,0.0000000000,0.0000000000,0.0000000000,-0.0312668681,0.1567585915,-0.0049410514,0.0399932377,0.1567374468,0.0063185105
11:54:35:35.401,61,0.1758553684,0.2574518621,0.0676663369,0.0000000000,0.0000000000,0.0796007738,0.0000000000,0.1760629714,0.2575828433,0.0503531657,0.0000000000,0.0000000000,0.0795737952,0.0000000000,0.1484754086,0.0000000000,0.0483931974,0.1814889014,0.0242896732,0.1569072902,0.0376935340,0.0000000000,0.0122062648,0.4601055682,0.4854088426,0.0000000000,0.0000000000,0.0498336926,0.0562633947,0.1166814417,0.1223868877,0.0165580921,0.0228973087,0.0620455332,0.0697245747,0.0357833579,0.0366561599,0.7645686269,0.7563884854,0.4150459468,0.4412052035,0.2586826682,0.2587524354,0.0541548356,0.0000000000,0.0000000000,0.0083286241,0.1454382688,0.1568393409,0.3834077418,0.3979997337,0.0000000194,0.0000000000,0.0000000000,0.0000000000,-0.0303788967,0.1574216634,-0.0048214174,0.0408246070,0.1574006379,0.0064775273
11:54:35:36.404,61,0.1738296002,0.2582227588,0.0687633827,0.0000000000,0.0000000000,0.0810746774,0.0000000000,0.1740550101,0.2583666146,0.0491696112,0.0000000000,0.0000000000,0.0810462311,0.0000000000,0.1419008076,0.0000000000,0.0487092286,0.1623730659,0.0230490565,0.1457805634,0.0357428640,0.0000000000,0.0118490048,0.4738677740,0.4967164397,0.0000000000,0.0000000000,0.0503855944,0.0568683445,0.1121846437,0.1175726131,0.0166857559,0.0229886230,0.0615288652,0.0691801980,0.0361272320,0.0370544977,0.7687383890,0.7599607706,0.4321233332,0.4528220594,0.2600388229,0.2601147592,0.0539684370,0.0000000000,0.0000000000,0.0080978991,0.1475436687,0.1589919031,0.3993592560,0.4128618538,0.0000000154,0.0000000000,0.0000000000,0.0000000000,-0.0296625830,0.1578972191,-0.0047222273,0.0414833575,0.1578762680,0.0066022091
11:54:35:37.406,61,0.1675926149,0.2581679225,0.0691326261,0.0000000000,0.0000000000,0.0823832899,0.0000000000,0.1678452492,0.2583163083,0.0487004779,0.0000000000,0.0000000000,0.0823512301,0.0000000000,0.1380448639,0.0000000000,0.0488329791,0.1507150084,0.0219180584,0.1404991299,0.0345380343,0.0000000000,0.0114968419,0.4730999470,0.4974581897,0.0000000000,0.0000000000,0.0507012233,0.0572124682,0.1104193106,0.1154198200,0.0168049019,0.0230327584,0.0612504221,0.0689122006,0.0363920778,0.0373857506,0.7719129920,0.7623646259,0.4524272978,0.4742690623,0.2600629032,0.2601440549,0.0537215881,0.0000000000,0.0000000000,0.0078771329,0.1481074691,0.1594362855,0.4067751765,0.4208061099,0.0000000068,0.0000000000,0.0000000000,0.0000000000,-0.0293797161,0.1578651518,-0.0046762433,0.0417063385,0.1578442305,0.0066363052
11:54:35:38.407,61,0.1643282324,0.2581178546,0.0687009320,0.0000000000,0.0000000000,0.0847699419,0.0000000000,0.1645775735,0.2582618296,0.0490402244,0.0000000000,0.0000000000,0.0847336352,0.0000000000,0.1363763660,0.0000000000,0.0491468124,0.1457832009,0.0210017040,0.1378978044,0.0335872173,0.0000000000,0.0111233154,0.4712382257,0.4923730195,0.0000000000,0.0000000000,0.0509608686,0.0574929975,0.1093792766,0.1143507883,0.0168871060,0.0230700616,0.0610223338,0.0687479004,0.0366494916,0.0376942977,0.7896201611,0.7807327509,0.4805985391,0.4989944100,0.2607606947,0.2608475387,0.0534213930,0.0000000000,0.0000000000,0.0076600285,0.1483971030,0.1596819907,0.4220845699,0.4345432818,0.0000000086,0.0000000000,0.0000000000,0.0000000000,-0.0295848306,0.1578328311,-0.0047079008,0.0414461195,0.1578118950,0.0065935506
11:54:35:39.408,61,0.1604244709,0.2569340467,0.0694459453,0.0000000000,0.0000000000,0.0873314217,0.0000000000,0.1606530845,0.2570860982,0.0482516587,0.0000000000,0.0000000000,0.0872964635,0.0000000000,0.1354540735,0.0000000000,0.0493542962,0.1432115287,0.0202132706,0.1367905438,0.0328274108,0.0000000000,0.0108300438,0.4710313678,0.4914613068,0.0000000000,0.0000000000,0.0512265638,0.0578026026,0.1086127609,0.1136011928,0.0169848911,0.0231064484,0.0608825833,0.0686906353,0.0369359069,0.0380319655,0.7948374748,0.7861053944,0.4896213114,0.5074059963,0.2872970104,0.2873604298,0.0531363338,0.0000000000,0.0000000000,0.0074652974,0.1490375102,0.1608226895,0.4265124798,0.4387796819,0.0000000485,0.0000000000,0.0000000000,0.0000000000,-0.0291124340,0.1571121067,-0.0046112412,0.0419003703,0.1570911109,0.0066348203
11:54:35:40.410,61,0.1557404250,0.2565742433,0.0699059069,0.0000000000,0.0000000000,0.0891331509,0.0000000000,0.1559267342,0.2567311823,0.0478207618,0.0000000000,0.0000000000,0.0890981928,0.0000000000,0.1350595355,0.0000000000,0.0494773537,0.1417032182,0.0194671843,0.1358512044,0.0320887491,0.0000000000,0.0106434776,0.4711101651,0.4913101494,0.0000000000,0.0000000000,0.0514863171,0.0581160486,0.1081651524,0.1132105812,0.0170669947,0.0231550932,0.0606613159,0.0685457960,0.0372478440,0.0383851677,0.7981715798,0.7899718881,0.4916114807,0.5112417340,0.2990140319,0.2990617156,0.0528370626,0.0000000000,0.0000000000,0.0072704838,0.1494588256,0.1614570171,0.4232260287,0.4377150536,0.0000000864,0.0000000000,0.0000000000,0.0000000000,-0.0288534369,0.1568939984,-0.0045637810,0.0421793498,0.1568729877,0.0066695414
11:54:35:41.412,61,0.1536842138,0.2527869940,0.0713525638,0.0000000000,0.0000000000,0.0927237943,0.0000000000,0.1538535058,0.2529584169,0.0463889018,0.0000000000,0.0000000000,0.0926816016,0.0000000000,0.1363838315,0.0000000000,0.0498442687,0.1412289739,0.0187746380,0.1352199167,0.0313787870,0.0000000000,0.0104271108,0.4721620381,0.4918357730,0.0000000000,0.0000000000,0.0518217869,0.0585177056,0.1080242768,0.1132720262,0.0171553865,0.0232572518,0.0604020283,0.0683846548,0.0376628935,0.0388114788,0.8022043109,0.7943662405,0.4928479195,0.5129061341,0.2976886034,0.2977154255,0.0526088811,0.0000000000,0.0000000000,0.0070917378,0.1519485712,0.1644883454,0.4224677682,0.4371756613,0.0000004863,0.0000000000,0.0000000000,0.0000000000,-0.0279996395,0.1545846015,-0.0043625254,0.0430678502,0.1545632780,0.0067080534
11:54:35:42.413,61,0.1520055979,0.2496083677,0.0713324249,0.0000000000,0.0000000000,0.0951649621,0.0000000000,0.1521395743,0.2497783452,0.0464181527,0.0000000000,0.0000000000,0.0951157361,0.0000000000,0.1372423172,0.0000000000,0.0504120924,0.1412303001,0.0181612056,0.1346569359,0.0307400282,0.0000000000,0.0102276169,0.4727733433,0.4920582473,0.0000000000,0.0000000000,0.0521634333,0.0589210317,0.1078366861,0.1133857444,0.0172811542,0.0234115385,0.0601960011,0.0682609901,0.0381049961,0.0392399393,0.8035803437,0.7959242463,0.4885588884,0.5082179308,0.2956331968,0.2956531942,0.0523215793,0.0000000000,0.0000000000,0.0069331764,0.1531171948,0.1657580435,0.4213475287,0.4349815249,0.0000007781,0.0000000000,0.0000000000,0.0000000000,-0.0280257259,0.1526413262,-0.0043108291,0.0430686288,0.1526197195,0.0066224928
11:54:35:43.414,61,0.1511233449,0.2481112629,0.0708026290,0.0000000000,0.0000000000,0.0963888913,0.0000000000,0.1512437016,0.2482749224,0.0469500646,0.0000000000,0.0000000000,0.0963373482,0.0000000000,0.1379727423,0.0000000000,0.0509905368,0.1415377855,0.0175963845,0.1344864666,0.0301928427,0.0000000000,0.0099726338,0.4738098085,0.4924603999,0.0000000000,0.0000000000,0.0524941199,0.0592868961,0.1076835915,0.1135145351,0.0173794124,0.0235007051,0.0600261725,0.0682000592,0.0385305658,0.0396525115,0.8042010069,0.7966123223,0.4873654246,0.5069099069,0.2917199433,0.2917365730,0.0520701036,0.0000000000,0.0000000000,0.0067947041,0.1543532461,0.1667835712,0.4175240993,0.4294469357,0.0000008041,0.0000000000,0.0000000000,0.0000000000,-0.0283508617,0.1517239660,-0.0043342113,0.0427547544,0.1517022699,0.0065341271
11:54:35:44.416,61,0.1510155052,0.2492598295,0.0704513714,0.0000000000,0.0000000000,0.0968101770,0.0000000000,0.1511287838,0.2494201511,0.0473064594,0.0000000000,0.0000000000,0.0967582613,0.0000000000,0.1386926174,0.0000000000,0.0514739379,0.1429048181,0.0171273742,0.1354675144,0.0297893248,0.0000000000,0.0096842842,0.4739000797,0.4921801686,0.0000000000,0.0000000000,0.0527709164,0.0595691428,0.1076066121,0.1136537716,0.0174508709,0.0235237554,0.0598443374,0.0681165308,0.0388540439,0.0399721749,0.8031304479,0.7954699993,0.4858741760,0.5051854849,0.2889065444,0.2889226675,0.0519779064,0.0000000000,0.0000000000,0.0066790450,0.1551378071,0.1674340516,0.4010556340,0.4118369222,0.0000007686,0.0000000000,0.0000000000,0.0000000000,-0.0285630114,0.1524247676,-0.0043871189,0.0425380692,0.1524031311,0.0065315356
11:54:35:45.418,61,0.1526369303,0.2502038777,0.0696031451,0.0000000000,0.0000000000,0.0971436352,0.0000000000,0.1527474225,0.2503549457,0.0482423194,0.0000000000,0.0000000000,0.0970920920,0.0000000000,0.1392264217,0.0000000000,0.0519709662,0.1436997801,0.0167078283,0.1433909088,0.0295195878,0.0000000000,0.0092318039,0.4708397985,0.4833721817,0.0000000000,0.0000000000,0.0529794134,0.0597411953,0.1075368226,0.1137333661,0.0174735747,0.0235218816,0.0596716106,0.0680422336,0.0391321294,0.0402523279,0.8028467298,0.7951021194,0.4854810238,0.5044989586,0.2892420590,0.2892563045,0.0519650131,0.0000000000,0.0000000000,0.0065807467,0.1558360755,0.1679387093,0.3961049020,0.4064315557,0.0000003672,0.0000000000,0.0000000000,0.0000000000,-0.0291255098,0.1529985517,-0.0044905953,0.0420222022,0.1529769748,0.0064770509
11:54:35:46.419,61,0.1533648372,0.2505272627,0.0682844073,0.0000000000,0.0000000000,0.0975776613,0.0000000000,0.1534737200,0.2506642044,0.0495441407,0.0000000000,0.0000000000,0.0975264236,0.0000000000,0.1394352317,0.0000000000,0.0524143353,0.1440271586,0.0162840020,0.1517883241,0.0293468926,0.0000000000,0.0087204026,0.4225059152,0.4324826598,0.0000000000,0.0000000000,0.0530524738,0.0597509332,0.1075908989,0.1139259487,0.0174388271,0.0234891996,0.0596066900,0.0681171715,0.0393511914,0.0404865295,0.8028318286,0.7949355245,0.4914217889,0.5070490837,0.2904551029,0.2904712260,0.0518313870,0.0000000000,0.0000000000,0.0064903288,0.1554314345,0.1665032208,0.3937599957,0.4038547575,0.0000000712,0.0000000000,0.0000000000,0.0000000000,-0.0299105830,0.1531911194,-0.0046174969,0.0412247777,0.1531695724,0.0063623418
11:54:35:47.421,61,0.1538621485,0.2518456876,0.0663781017,0.0000000000,0.0000000000,0.0977312103,0.0000000000,0.1539714932,0.2519666553,0.0513727926,0.0000000000,0.0000000000,0.0976802185,0.0000000000,0.1393383443,0.0000000000,0.0529207923,0.1438227296,0.0158768240,0.1582137197,0.0292781610,0.0000000000,0.0080901673,0.3890551329,0.3943384588,0.0000000000,0.0000000000,0.0530299358,0.0596214570,0.1079265252,0.1144270375,0.0173912160,0.0234261137,0.0597577989,0.0684414655,0.0395362787,0.0406855792,0.8025501370,0.7944347262,0.5033770800,0.5140439272,0.2903400064,0.2903574407,0.0516641662,0.0000000000,0.0000000000,0.0064166044,0.1477504820,0.1556992829,0.3927145302,0.4025897980,0.0000000090,0.0000000000,0.0000000000,0.0000000000,-0.0310107376,0.1539923102,-0.0048127156,0.0400689207,0.1539683342,0.0062168194
11:54:35:48.423,61,0.1543667912,0.2524510622,0.0649372041,0.0000000000,0.0000000000,0.0975392163,0.0000000000,0.1544774324,0.2525565028,0.0528037250,0.0000000000,0.0000000000,0.0974887013,0.0000000000,0.1389716715,0.0000000000,0.0534200221,0.1435561776,0.0155324209,0.1641202420,0.0292700622,0.0000000000,0.0075234012,0.3691919148,0.3760128021,0.0000000000,0.0000000000,0.0529990755,0.0594831184,0.1084126085,0.1153598428,0.0173673816,0.0233453475,0.0600673556,0.0689089596,0.0396949090,0.0408500507,0.7849555612,0.7739953995,0.5039627552,0.5141801238,0.2898720801,0.2898955047,0.0515050963,0.0000000000,0.0000000000,0.0063582468,0.1391792297,0.1460646838,0.3854270577,0.3934450746,0.0000000174,0.0000000000,0.0000000000,0.0000000000,-0.0318727270,0.1543570310,-0.0049583479,0.0391968861,0.1543331146,0.0060962313
11:54:35:49.424,61,0.1542431265,0.2521305680,0.0643289834,0.0000000000,0.0000000000,0.0967703015,0.0000000000,0.1543556005,0.2522293329,0.0534040183,0.0000000000,0.0000000000,0.0967223272,0.0000000000,0.1335143745,0.0000000000,0.0538804233,0.1425760388,0.0152545972,0.1709307134,0.0294096470,0.0000000000,0.0070057814,0.3232161403,0.3299973607,0.0000000000,0.0000000000,0.0528544895,0.0592081100,0.1088817418,0.1160945818,0.0173518825,0.0232406557,0.0605067201,0.0695111006,0.0397632644,0.0409124792,0.7504439950,0.7413569093,0.4779800773,0.4902108312,0.2898442745,0.2898710370,0.0513893776,0.0000000000,0.0000000000,0.0063170074,0.1218983606,0.1274892539,0.3435228467,0.3521106243,0.0000000174,0.0000000000,0.0000000000,0.0000000000,-0.0322360583,0.1541588604,-0.0050083091,0.0388309471,0.1541349292,0.0060314685
11:54:35:50.425,61,0.1540125757,0.2507713139,0.0635473654,0.0000000000,0.0000000000,0.0959352255,0.0000000000,0.1541288197,0.2508616745,0.0541452654,0.0000000000,0.0000000000,0.0958895683,0.0000000000,0.1302533448,0.0000000000,0.0545183644,0.1419383138,0.0150954090,0.1834156513,0.0296533201,0.0000000000,0.0066715982,0.3087677062,0.3156456947,0.0000000000,0.0000000000,0.0527050421,0.0589348786,0.1093579754,0.1171601415,0.0173739363,0.0232041813,0.0609216243,0.0699985176,0.0398184173,0.0409359410,0.7245181799,0.7181699276,0.4437091053,0.4575980902,0.2854465246,0.2855035663,0.0512757674,0.0000000000,0.0000000000,0.0063036862,0.1162533984,0.1213899106,0.3289579153,0.3370858729,0.0000000177,0.0000000000,0.0000000000,0.0000000000,-0.0326877162,0.1533252299,-0.0050505567,0.0383640751,0.1533011794,0.0059262444
11:54:35:51.428,61,0.1536065489,0.2500412464,0.0631079525,0.0000000000,0.0000000000,0.0938195437,0.0000000000,0.1537267715,0.2501267493,0.0545863174,0.0000000000,0.0000000000,0.0937787965,0.0000000000,0.1246759295,0.0000000000,0.0549818166,0.1412036866,0.0149979908,0.1950485557,0.0300600957,0.0000000000,0.0063452646,0.2930442095,0.3024531603,0.0000000000,0.0000000000,0.0525305234,0.0586255156,0.1099559143,0.1182572618,0.0173980780,0.0231409706,0.0613156892,0.0704318881,0.0398423485,0.0409375094,0.7023403645,0.6938074827,0.4228043556,0.4359863698,0.2827665508,0.2828314006,0.0512846373,0.0000000000,0.0000000000,0.0063119330,0.1098810509,0.1143409014,0.2818762958,0.2899405658,0.0000000138,0.0000000000,0.0000000000,0.0000000000,-0.0329562649,0.1528774351,-0.0050769276,0.0381014198,0.1528533250,0.0058682263
11:54:35:52.429,61,0.1532477587,0.2481255233,0.0626265183,0.0000000000,0.0000000000,0.0928389654,0.0000000000,0.1533700526,0.2482057661,0.0550698601,0.0000000000,0.0000000000,0.0927998200,0.0000000000,0.1219861731,0.0000000000,0.0553198941,0.1407175809,0.0149637712,0.1993318051,0.0303928908,0.0000000000,0.0061684488,0.2781892419,0.2913994193,0.0000000000,0.0000000000,0.0523608327,0.0583455935,0.1105857044,0.1193427667,0.0174588896,0.0231326316,0.0615796112,0.0706726536,0.0398178399,0.0408876985,0.6812652946,0.6736391783,0.3916777670,0.4076016843,0.2740860581,0.2741595805,0.0513095856,0.0000000000,0.0000000000,0.0063221403,0.1062290817,0.1108286381,0.2678323984,0.2758635283,0.0000000024,0.0000000000,0.0000000000,0.0000000000,-0.0332541876,0.1517047882,-0.0050828997,0.0378175490,0.1516805589,0.0057791448
11:54:35:53.431,61,0.1529704183,0.2451494038,0.0626110286,0.0000000000,0.0000000000,0.0922287107,0.0000000000,0.1530909985,0.2452292591,0.0551132448,0.0000000000,0.0000000000,0.0921905190,0.0000000000,0.1203524917,0.0000000000,0.0555592403,0.1406474113,0.0149918813,0.2021876276,0.0307134502,0.0000000000,0.0059968322,0.2660802007,0.2787906528,0.0000000000,0.0000000000,0.0522361360,0.0581094809,0.1112512276,0.1202823445,0.0175194442,0.0231945626,0.0616263971,0.0706392899,0.0397763140,0.0408177264,0.6685139537,0.6601172090,0.3615765870,0.3740998209,0.2692154348,0.2692782879,0.0514631495,0.0000000000,0.0000000000,0.0063380687,0.1032186300,0.1077598855,0.2576660216,0.2650861740,0.0000000018,0.0000000000,0.0000000000,0.0000000000,-0.0332895778,0.1498857290,-0.0050263661,0.0378186367,0.1498612016,0.0057089361
11:54:35:54.432,61,0.1526903510,0.2434121668,0.0620877184,0.0000000000,0.0000000000,0.0916650742,0.0000000000,0.1528079212,0.2434861809,0.0556999817,0.0000000000,0.0000000000,0.0916277394,0.0000000000,0.1191622019,0.0000000000,0.0556137115,0.1409099996,0.0150644314,0.2038171291,0.0310201123,0.0000000000,0.0058818432,0.2442383021,0.2597025037,0.0000000000,0.0000000000,0.0521096550,0.0578766763,0.1125407889,0.1217249930,0.0175707117,0.0232787039,0.0615211725,0.0704168156,0.0396569148,0.0406727865,0.6618648767,0.6529372931,0.3458100259,0.3593977988,0.2654149532,0.2654669583,0.0516238324,0.0000000000,0.0000000000,0.0063439277,0.0974957496,0.1022428796,0.2489066273,0.2561685443,0.0000000012,0.0000000000,0.0000000000,0.0000000000,-0.0336493663,0.1488221437,-0.0050440771,0.0375085324,0.1487974823,0.0056213560
11:54:35:55.433,61,0.1527167261,0.2434665412,0.0619219914,0.0000000000,0.0000000000,0.0909476504,0.0000000000,0.1528323740,0.2435386926,0.0558911972,0.0000000000,0.0000000000,0.0909121335,0.0000000000,0.1180381849,0.0000000000,0.0556916073,0.1411803663,0.0151624465,0.2047803849,0.0313134305,0.0000000000,0.0058708601,0.2309198380,0.2467102706,0.0000000000,0.0000000000,0.0519965589,0.0576645024,0.1134367362,0.1230361313,0.0176353492,0.0233931150,0.0613354370,0.0700724199,0.0395471342,0.0405287705,0.6535726786,0.6454491019,0.3318333924,0.3466519713,0.2583538294,0.2584062815,0.0518022329,0.0000000000,0.0000000000,0.0063550374,0.0910908803,0.0955281630,0.2404940426,0.2474868596,0.0000000013,0.0000000000,0.0000000000,0.0000000000,-0.0337647200,0.1488547921,-0.0050624893,0.0374082252,0.1488301456,0.0056075798
